code,name1c,cat,sub,metal,qty,shops,per,sales,sum_sales,last_dt,last_price
000050916,серьги вс-2215 (Au.585),Серьги,,Золото 585,6,5,"12 Воскресенск №2:2, 15 Егорьевск №2:1, №1 Раменское №1:1, №4 Луховицы:1, 14 Электрогорск:1",142,1279651,2026-08-31,36195.8
000063777,цепь 1658050020 (Au.585),Цепи,,Золото 585,10,5,"12 Воскресенск №2:3, №1 Раменское №1:2, 11 Ногинск №3:2, 14 Электрогорск:2, 15 Егорьевск №2:1",141,4721240,2026-03-22,133650.0
000060985,кольцо обр глк 0102110502-00000 (Au.585),Кольца,Обручальные,Золото 585,4,3,"11 Ногинск №3:2, №1 Раменское №1:1, 12 Воскресенск №2:1",141,2374976,2024-10-11,43659.0
000106580,цепь нц22-076ю-3 (Ag.925),Цепи,,Серебро 925,41,8,"№1 Раменское №1:10, 11 Ногинск №3:9, №4 Луховицы:7, 14 Электрогорск:7, 15 Егорьевск №2:3, 18 Подружка:2, 12 Воскресенск №2:2, №5 Озёры:1",141,518147,2026-08-12,16816.0
000079915,кольцо обр глк 1400008196 (Au.585),Кольца,Обручальные,Золото 585,85,7,"18 Подружка:17, №4 Луховицы:13, №5 Озёры:13, 15 Егорьевск №2:12, 12 Воскресенск №2:11, 11 Ногинск №3:10, №1 Раменское №1:9",140,3247212,2026-09-03,52992.0
000002298,колье (шт.) d8-9/з (Au.585),Колье,,Золото 585,13,7,"№5 Озёры:3, 11 Ногинск №3:3, №4 Луховицы:2, 12 Воскресенск №2:2, №1 Раменское №1:1, 18 Подружка:1, 14 Электрогорск:1",139,1000881,2026-07-21,32990.0
000083765,цепь 9005050_р (Ag.925),Цепи,,Серебро 925,27,8,"№4 Луховицы:6, №1 Раменское №1:5, №5 Озёры:5, 12 Воскресенск №2:4, 14 Электрогорск:3, 15 Егорьевск №2:2, 18 Подружка:1, 11 Ногинск №3:1",139,278632,2026-09-05,11680.0
000064400,цепь 9033040 (Ag.925),Цепи,,Серебро 925,1,1,11 Ногинск №3:1,138,110536,2026-05-02,5520.0
000077961,серьги вс-2527 (Au.585),Серьги,,Золото 585,2,2,"15 Егорьевск №2:1, 11 Ногинск №3:1",137,4095763,2026-08-31,131098.0
000022288,кольцо обр двуспл 110116,Кольца,Обручальные,,1,1,№1 Раменское №1:1,137,1432532,2025-07-05,36608.0
000042368,серьги 0042с-001 (Ag.925),Серьги,,Серебро 925,2,2,"11 Ногинск №3:1, 12 Воскресенск №2:1",137,317496,2025-12-31,8597.4
000083786,цепь 9033040_р (Ag.925),Цепи,,Серебро 925,24,7,"18 Подружка:6, 14 Электрогорск:6, №1 Раменское №1:4, 12 Воскресенск №2:3, 15 Егорьевск №2:2, 11 Ногинск №3:2, №5 Озёры:1",135,169822,2026-09-01,6192.0
000006741,цепь НЦ 12-028 (Au.585),Цепи,,Золото 585,4,4,"№4 Луховицы:1, №5 Озёры:1, 11 Ногинск №3:1, 12 Воскресенск №2:1",134,2101342,2026-02-15,101925.0
000001976,браслет (шт.) d8-9/ч1жзш (Au.585),Браслеты,,Золото 585,2,2,"№1 Раменское №1:1, 18 Подружка:1",134,1112972,2026-07-21,37490.0
000000345,браслет 101070,Браслеты,,,2,2,"18 Подружка:1, 11 Ногинск №3:1",133,3015510,2024-04-13,116560.0
000062491,цепь 101060 (Au.585),Цепи,,Золото 585,2,2,"15 Егорьевск №2:1, 14 Электрогорск:1",132,7425206,2026-07-13,363375.0
000004629,кольцо вк-2177 (Au.585),Кольца,,Золото 585,13,6,"11 Ногинск №3:3, 15 Егорьевск №2:2, №1 Раменское №1:2, №4 Луховицы:2, №5 Озёры:2, 14 Электрогорск:2",132,1182894,2026-07-29,51290.0
000061248,кольцо обр глк т10001012 (Au.585),Кольца,Обручальные,Золото 585,4,4,"№1 Раменское №1:1, 18 Подружка:1, 11 Ногинск №3:1, 14 Электрогорск:1",132,686487,2026-06-28,28606.8
000104201,цепь 968040302 (Ag.925),Цепи,,Серебро 925,24,3,"17 Солнечногорск:15, 19 Истра:7, №7 Егорьевск №1:2",131,129088,2026-08-30,1980.0
000085128,цепь 9007040_р (Ag.925),Цепи,,Серебро 925,26,8,"№4 Луховицы:5, 11 Ногинск №3:5, 12 Воскресенск №2:4, №1 Раменское №1:3, №5 Озёры:3, 14 Электрогорск:3, 15 Егорьевск №2:2, 18 Подружка:1",129,119882,2026-07-15,3168.0
000057676,цепь 106045 (Au.585),Цепи,,Золото 585,1,1,14 Электрогорск:1,128,6274369,2026-03-23,331650.0
000012344,кольцо сис 11000105,Кольца,,,63,5,"№1 Раменское №1:14, №5 Озёры:14, 11 Ногинск №3:13, 12 Воскресенск №2:12, №4 Луховицы:10",127,1887795,2026-09-05,34432.0
000077214,цепь 1658025120 (Au.585),Цепи,,Золото 585,1,1,№5 Озёры:1,127,1342023,2026-07-18,42975.0
000077962,кольцо вк-2527 (Au.585),Кольца,,Золото 585,4,4,"15 Егорьевск №2:1, №1 Раменское №1:1, №5 Озёры:1, 12 Воскресенск №2:1",125,2789245,2026-08-31,95280.6
000070546,цепь а/г ч/н (Ag.925),Цепи,,Серебро 925,9,6,"15 Егорьевск №2:2, №1 Раменское №1:2, 11 Ногинск №3:2, 18 Подружка:1, 12 Воскресенск №2:1, 14 Электрогорск:1",125,683942,2026-03-15,38000.0
000073842,кольцо 20-041 (Ag.925),Кольца,,Серебро 925,7,3,"15 Егорьевск №2:4, 12 Воскресенск №2:2, 14 Электрогорск:1",125,71539,2025-01-16,5376.0
000057677,браслет 106045 (Au.585),Браслеты,,Золото 585,1,1,№4 Луховицы:1,123,2356361,2024-12-21,123975.0
000085157,цепь 9022050_р (Ag.925),Цепи,,Серебро 925,9,6,"№4 Луховицы:3, 12 Воскресенск №2:2, №1 Раменское №1:1, №5 Озёры:1, 18 Подружка:1, 14 Электрогорск:1",122,116049,2026-06-30,5248.0
000080004,кольцо обр ко-005 (Ag.925),Кольца,Обручальные,Серебро 925,5,3,"№4 Луховицы:3, 15 Егорьевск №2:1, №1 Раменское №1:1",122,95838,2024-07-14,2536.5
000098688,цепь 96-180-03030-1 (Ag.925),Цепи,,Серебро 925,44,4,"№4 Луховицы:17, 12 Воскресенск №2:12, №5 Озёры:8, 18 Подружка:7",122,47911,2026-06-17,450.0
000097041,цепь 3657030340 (Ag.925),Цепи,,Серебро 925,66,8,"11 Ногинск №3:15, 12 Воскресенск №2:13, 15 Егорьевск №2:8, №1 Раменское №1:8, №5 Озёры:8, 18 Подружка:6, №4 Луховицы:5, 14 Электрогорск:3",122,41415,2026-05-25,1856.0
000083742,цепь нц22-100ю-3 (Ag.925),Цепи,,Серебро 925,9,6,"№1 Раменское №1:3, 12 Воскресенск №2:2, 15 Егорьевск №2:1, №5 Озёры:1, 11 Ногинск №3:1, 14 Электрогорск:1",121,463683,2026-09-06,17552.0
000097055,цепь 3659025120 (Ag.925),Цепи,,Серебро 925,99,8,"11 Ногинск №3:47, 18 Подружка:18, №1 Раменское №1:9, 12 Воскресенск №2:7, 15 Егорьевск №2:6, №5 Озёры:5, 14 Электрогорск:5, №4 Луховицы:2",121,61087,2026-06-24,2320.0
000001292,кольцо обр двуспл 62273,Кольца,Обручальные,,1,1,№5 Озёры:1,120,1081615,2025-03-17,36352.0
000002896,цепь нц22-087-3,Цепи,,,1,1,15 Егорьевск №2:1,120,99377,2022-10-09,2637.2
000085092,цепь 9005030_р (Ag.925),Цепи,,Серебро 925,20,8,"№4 Луховицы:5, 15 Егорьевск №2:4, №5 Озёры:3, 18 Подружка:2, 11 Ногинск №3:2, 14 Электрогорск:2, №1 Раменское №1:1, 12 Воскресенск №2:1",120,83527,2026-08-26,3568.0
000031770,серьги вс-2178ч/б (Au.585),Серьги,,Золото 585,7,7,"15 Егорьевск №2:1, №1 Раменское №1:1, №4 Луховицы:1, №5 Озёры:1, 11 Ногинск №3:1, 12 Воскресенск №2:1, 14 Электрогорск:1",119,1669942,2026-06-08,83490.0
000006001,цепь цпн10112035,Цепи,,,1,1,12 Воскресенск №2:1,119,829351,2021-09-08,19230.4
000107320,цепь 988030304 (Ag.925),Цепи,,Серебро 925,33,2,"17 Солнечногорск:22, №7 Егорьевск №1:11",119,72381,2026-03-07,2890.0
000063780,цепь 1658050200 (Au.585),Цепи,,Золото 585,13,6,"№4 Луховицы:4, 11 Ногинск №3:3, 15 Егорьевск №2:2, 14 Электрогорск:2, №1 Раменское №1:1, 18 Подружка:1",118,3998318,2026-01-18,139275.0
000064408,цепь 9007050 (Ag.925),Цепи,,Серебро 925,2,2,"№1 Раменское №1:1, 18 Подружка:1",117,104728,2025-12-31,6256.0
000085156,цепь 9022040_р (Ag.925),Цепи,,Серебро 925,13,7,"№1 Раменское №1:3, №4 Луховицы:2, №5 Озёры:2, 11 Ногинск №3:2, 12 Воскресенск №2:2, 15 Егорьевск №2:1, 14 Электрогорск:1",117,70418,2025-10-25,2688.0
000092139,кольцо обр глк 11000006 (Au.585),Кольца,Обручальные,Золото 585,65,5,"№1 Раменское №1:19, 11 Ногинск №3:15, №5 Озёры:14, №4 Луховицы:9, 12 Воскресенск №2:8",115,2441109,2026-06-16,40832.0
000006862,подвеска т13096067,Подвески,,,3,2,"18 Подружка:2, №1 Раменское №1:1",115,348718,2025-08-10,23936.7
000064365,цепь 9033050 (Ag.925),Цепи,,Серебро 925,2,2,"№1 Раменское №1:1, 18 Подружка:1",115,160605,2026-01-07,12464.0
000000364,браслет 7080154п,Браслеты,,,3,3,"№4 Луховицы:1, 11 Ногинск №3:1, 14 Электрогорск:1",113,1110038,2026-09-06,59630.0
000005998,цепь цлв10512030,Цепи,,,6,5,"11 Ногинск №3:2, 15 Егорьевск №2:1, №1 Раменское №1:1, №4 Луховицы:1, 14 Электрогорск:1",112,843414,2024-08-06,27240.0
000095166,цепь нц22-205ю-3 (Ag.925),Цепи,,Серебро 925,43,8,"12 Воскресенск №2:7, №1 Раменское №1:6, №4 Луховицы:6, №5 Озёры:6, 14 Электрогорск:6, 11 Ногинск №3:5, 18 Подружка:4, 15 Егорьевск №2:3",112,496253,2026-09-06,13136.0
000085403,браслет 61207 (Ag.925),Браслеты,,Серебро 925,15,7,"№1 Раменское №1:4, 12 Воскресенск №2:3, №4 Луховицы:2, №5 Озёры:2, 11 Ногинск №3:2, 15 Егорьевск №2:1, 14 Электрогорск:1",112,352493,2026-08-04,16000.0
000087288,цепь 9009045_р (Ag.925),Цепи,,Серебро 925,11,5,"№4 Луховицы:4, 12 Воскресенск №2:3, №5 Озёры:2, 18 Подружка:1, 14 Электрогорск:1",112,180539,2026-08-11,8805.0
000000165,цепь нц12-014,Цепи,,,2,2,"15 Егорьевск №2:1, №1 Раменское №1:1",111,1058732,2024-09-03,49200.0
000064363,цепь 9005040 (Ag.925),Цепи,,Серебро 925,1,1,12 Воскресенск №2:1,111,82530,2024-09-19,3999.5
000090019,кольцо обр глк кком-766 (Au.585),Кольца,Обручальные,Золото 585,65,4,"12 Воскресенск №2:18, 15 Егорьевск №2:16, №1 Раменское №1:16, 11 Ногинск №3:15",110,3669224,2026-08-20,59136.0
000031804,кольцо вк-2178ч/б (Au.585),Кольца,,Золото 585,15,8,"18 Подружка:3, 15 Егорьевск №2:2, №1 Раменское №1:2, 11 Ногинск №3:2, 12 Воскресенск №2:2, 14 Электрогорск:2, №4 Луховицы:1, №5 Озёры:1",110,1641198,2026-08-13,76590.0
000064366,цепь 9007060 (Ag.925),Цепи,,Серебро 925,1,1,12 Воскресенск №2:1,110,143594,2025-01-06,8880.0
000002269,браслет нб22-200-3,Браслеты,,,2,2,"№1 Раменское №1:1, 12 Воскресенск №2:1",110,119148,2025-09-06,6976.8
000082342,цепь 9032070 (Ag.925),Цепи,,Серебро 925,20,8,"12 Воскресенск №2:6, №5 Озёры:4, 14 Электрогорск:3, №1 Раменское №1:2, №4 Луховицы:2, 15 Егорьевск №2:1, 18 Подружка:1, 11 Ногинск №3:1",108,197696,2026-04-23,11376.0
000067698,кольцо обр 1-008шр (Ag.925),Кольца,Обручальные,Серебро 925,11,5,"№4 Луховицы:4, №1 Раменское №1:3, 14 Электрогорск:2, 15 Егорьевск №2:1, 11 Ногинск №3:1",108,63258,2023-03-15,846.0
000042504,кольцо вк-2386ч/б (Au.585),Кольца,,Золото 585,9,7,"№1 Раменское №1:2, 12 Воскресенск №2:2, 15 Егорьевск №2:1, №4 Луховицы:1, №5 Озёры:1, 11 Ногинск №3:1, 14 Электрогорск:1",107,1573203,2025-12-20,66010.0
000003074,браслет 91041020,Браслеты,,,2,2,"№5 Озёры:1, 14 Электрогорск:1",107,1430933,2024-08-03,48240.0
000003125,цепь ба817,Цепи,,,1,1,15 Егорьевск №2:1,107,345216,2021-01-02,7484.4
000009971,цепь 120453821,Цепи,,,20,8,"11 Ногинск №3:5, 15 Егорьевск №2:3, 18 Подружка:3, 14 Электрогорск:3, №4 Луховицы:2, 12 Воскресенск №2:2, №1 Раменское №1:1, №5 Озёры:1",106,3689997,2026-08-20,220950.0
000087289,цепь 9015030_р (Ag.925),Цепи,,Серебро 925,7,5,"№4 Луховицы:2, 12 Воскресенск №2:2, 15 Егорьевск №2:1, №1 Раменское №1:1, 11 Ногинск №3:1",106,116539,2026-08-28,5376.0
000104232,цепь 988020402 (Ag.925),Цепи,,Серебро 925,24,3,"17 Солнечногорск:13, №7 Егорьевск №1:9, 19 Истра:2",106,98544,2026-08-27,1980.0
000063781,цепь 1658030010 (Au.585),Цепи,,Золото 585,31,8,"15 Егорьевск №2:6, №4 Луховицы:6, 12 Воскресенск №2:5, №5 Озёры:4, №1 Раменское №1:3, 18 Подружка:3, 14 Электрогорск:3, 11 Ногинск №3:1",105,1124125,2026-08-28,48150.0
